experiment,solver,formula,variables,clauses,runtime,conflicts,decisions,restarts,propagations,entropy,backbone,num_sols,chi_square,cpu_time
exp2,COMiniSatPS-3,manthey_single-ordered-initialized-w20-b10.cnf,3400,21268,0.031995,547,2360,3.0,200628,0.0,1.0,1.0,0.0,0.047992
exp2,COMiniSatPS-4,manthey_single-ordered-initialized-w20-b10.cnf,3400,21268,0.047992,837,2920,2.0,343823,0.0,1.0,1.0,0.0,0.047992
exp5,wrapper-85,manthey_single-ordered-initialized-w20-b10.cnf,3400,21268,0.12798,1363,4763,10.0,299826,0.0,1.0,1.0,0.0,0.047992
exp3,wrapperLBD,manthey_single-ordered-initialized-w20-b10.cnf,3400,21268,0.112982,1090,4467,10.0,243312,0.0,1.0,1.0,0.0,0.047992
exp2,COMiniSatPS-1,manthey_single-ordered-initialized-w20-b10.cnf,3400,21268,0.05999,769,2628,1.0,284122,0.0,1.0,1.0,0.0,0.047992
exp4,wrapper-luby,manthey_single-ordered-initialized-w20-b10.cnf,3400,21268,0.070989,881,4019,7.0,181633,0.0,1.0,1.0,0.0,0.047992
exp2,COMiniSatPS-6,manthey_single-ordered-initialized-w20-b10.cnf,3400,21268,0.084987,991,3415,3.0,394759,0.0,1.0,1.0,0.0,0.047992
exp1,glucose-NR,manthey_single-ordered-initialized-w20-b10.cnf,3400,21268,0.069989,785,4686,6.0,219816,0.0,1.0,1.0,0.0,0.047992
exp2,COMiniSatPS-5,manthey_single-ordered-initialized-w20-b10.cnf,3400,21268,0.070989,837,2920,2.0,343823,0.0,1.0,1.0,0.0,0.047992
exp2,lingeling-aqw,manthey_single-ordered-initialized-w20-b10.cnf,3400,24005,0.5,808,3440,,136331,0.0,1.0,1.0,0.0,0.047992
exp2,SWDiA5BY,manthey_single-ordered-initialized-w20-b10.cnf,3400,21268,0.089986,417,3836,3.0,106908,0.0,1.0,1.0,0.0,0.047992
exp5,wrapper-60,manthey_single-ordered-initialized-w20-b10.cnf,3400,21268,0.13098,1457,5767,10.0,309847,0.0,1.0,1.0,0.0,0.047992
exp3,wrapperClause,manthey_single-ordered-initialized-w20-b10.cnf,3400,21268,0.085986,1322,5255,11.0,281144,0.0,1.0,1.0,0.0,0.047992
exp2,COMiniSatPS-1,manthey_DimacsSorter_30_4.cnf,3723,11743,131.568,582978,680605,528.0,249785185,0.000269,0.999731,2.0,0.0,169.346
exp3,wrapperLBD,manthey_DimacsSorter_30_4.cnf,3723,11743,95.5495,480729,603627,1832.0,150348440,0.000269,0.999731,2.0,0.0,169.346
exp2,COMiniSatPS-2,manthey_DimacsSorter_30_4.cnf,3723,11743,94.9226,563539,666190,632.0,242648191,0.000269,0.999731,2.0,0.0,169.346
exp5,wrapper-base,manthey_DimacsSorter_30_4.cnf,3723,11743,105.81,601142,725175,1330.0,188180234,0.000269,0.999731,2.0,0.0,169.346
exp4,wrapper-glucose,manthey_DimacsSorter_30_4.cnf,3723,11743,92.8589,480729,603627,1832.0,150348440,0.000269,0.999731,2.0,0.0,169.346
exp2,COMiniSatPS-4,manthey_DimacsSorter_30_4.cnf,3723,11743,90.5952,485055,575339,679.0,207824664,0.000269,0.999731,2.0,0.0,169.346
exp2,COMiniSatPS-5,manthey_DimacsSorter_30_4.cnf,3723,11743,200.506,755192,884474,1144.0,316966558,0.000269,0.999731,2.0,0.0,169.346
exp1,glucose-NR,manthey_DimacsSorter_30_4.cnf,3723,11743,303.835,477309,583727,1356.0,124761814,0.000269,0.999731,2.0,0.0,169.346
exp2,lingeling-ayv,manthey_DimacsSorter_30_4.cnf,3723,11743,6.6,27208,36129,,8569811,0.000269,0.999731,2.0,0.0,169.346
exp3,wrapperClause,manthey_DimacsSorter_30_4.cnf,3723,11743,75.1046,480256,605346,1592.0,150631989,0.000269,0.999731,2.0,0.0,169.346
exp5,wrapper-60,manthey_DimacsSorter_30_4.cnf,3723,11743,197.138,946315,1202485,2560.0,267081735,0.000269,0.999731,2.0,0.0,169.346
exp1,glucose,manthey_DimacsSorter_30_4.cnf,3723,11743,117.784,563261,677757,1364.0,151043196,0.000269,0.999731,2.0,0.0,169.346
exp2,COMiniSatPS-3,manthey_DimacsSorter_30_4.cnf,3723,11743,74.6377,407234,484522,535.0,171308973,0.000269,0.999731,2.0,0.0,169.346
exp2,COMiniSatPS-0,manthey_DimacsSorter_30_4.cnf,3723,11743,89.2954,392671,468653,492.0,167855918,0.000269,0.999731,2.0,0.0,169.346
exp2,glucose,manthey_DimacsSorter_30_4.cnf,3723,11743,94.4156,563261,677757,1364.0,151043196,0.000269,0.999731,2.0,0.0,169.346
exp2,lingeling-aqw,manthey_DimacsSorter_30_4.cnf,3723,11743,154.3,766161,1328119,,195269305,0.000269,0.999731,2.0,0.0,169.346
exp5,wrapper-85,manthey_DimacsSorter_30_4.cnf,3723,11743,87.8796,554703,686637,1817.0,183914920,0.000269,0.999731,2.0,0.0,169.346
exp2,SWDiA5BY,manthey_DimacsSorter_30_4.cnf,3723,11743,81.0957,560430,679862,1425.0,148851916,0.000269,0.999731,2.0,0.0,169.346
exp2,COMiniSatPS-6,manthey_DimacsSorter_30_4.cnf,3723,11743,94.7706,503560,591517,508.0,210082280,0.000269,0.999731,2.0,0.0,169.346
exp4,wrapper-luby,manthey_DimacsSorter_30_4.cnf,3723,11743,136.663,711147,849664,1533.0,217098757,0.000269,0.999731,2.0,0.0,169.346
exp5,wrapper-95,manthey_DimacsSorter_30_4.cnf,3723,11743,132.355,805246,957069,1229.0,256208663,0.000269,0.999731,2.0,0.0,169.346
exp2,COMiniSatPS-4,manthey_DimacsSorter_30_5.cnf,3843,12306,97.2902,559067,679761,1039.0,233065841,0.00026,0.99974,2.0,0.0,135.515
exp5,wrapper-95,manthey_DimacsSorter_30_5.cnf,3843,12306,122.41,795321,1003909,1966.0,250924482,0.00026,0.99974,2.0,0.0,135.515
exp5,wrapper-base,manthey_DimacsSorter_30_5.cnf,3843,12306,120.438,604455,766377,1713.0,178271373,0.00026,0.99974,2.0,0.0,135.515
exp4,wrapper-glucose,manthey_DimacsSorter_30_5.cnf,3843,12306,94.1787,613482,783330,1887.0,182309610,0.00026,0.99974,2.0,0.0,135.515
exp2,COMiniSatPS-2,manthey_DimacsSorter_30_5.cnf,3843,12306,94.7686,557861,676098,778.0,240239581,0.00026,0.99974,2.0,0.0,135.515
exp1,glucose-NR,manthey_DimacsSorter_30_5.cnf,3843,12306,236.046,430584,548998,1603.0,107278702,0.00026,0.99974,2.0,0.0,135.515
exp2,lingeling-aqw,manthey_DimacsSorter_30_5.cnf,3843,12306,26.9,118588,279173,,35283624,0.00026,0.99974,2.0,0.0,135.515
exp3,wrapperClause,manthey_DimacsSorter_30_5.cnf,3843,12306,101.054,630902,812820,1870.0,195305652,0.00026,0.99974,2.0,0.0,135.515
exp2,COMiniSatPS-1,manthey_DimacsSorter_30_5.cnf,3843,12306,149.858,651200,793458,1021.0,278402661,0.00026,0.99974,2.0,0.0,135.515
exp4,wrapper-luby,manthey_DimacsSorter_30_5.cnf,3843,12306,126.322,698383,862847,1531.0,206993236,0.00026,0.99974,2.0,0.0,135.515
exp2,COMiniSatPS-5,manthey_DimacsSorter_30_5.cnf,3843,12306,115.397,587059,711716,923.0,247078885,0.00026,0.99974,2.0,0.0,135.515
exp2,COMiniSatPS-3,manthey_DimacsSorter_30_5.cnf,3843,12306,124.758,523401,635455,735.0,221460697,0.00026,0.99974,2.0,0.0,135.515
exp5,wrapper-60,manthey_DimacsSorter_30_5.cnf,3843,12306,83.3613,419960,562492,1367.0,124787667,0.00026,0.99974,2.0,0.0,135.515
exp2,SWDiA5BY,manthey_DimacsSorter_30_5.cnf,3843,12306,120.029,564446,708812,1688.0,145540592,0.00026,0.99974,2.0,0.0,135.515
exp1,glucose,manthey_DimacsSorter_30_5.cnf,3843,12306,85.242,413941,527904,1358.0,105852595,0.00026,0.99974,2.0,0.0,135.515
exp2,COMiniSatPS-6,manthey_DimacsSorter_30_5.cnf,3843,12306,34.2858,209633,263362,468.0,97272409,0.00026,0.99974,2.0,0.0,135.515
exp2,lingeling-ayv,manthey_DimacsSorter_30_5.cnf,3843,12306,99.6,630518,830878,,154400701,0.00026,0.99974,2.0,0.0,135.515
exp2,COMiniSatPS-0,manthey_DimacsSorter_30_5.cnf,3843,12306,106.795,578162,701351,890.0,244576175,0.00026,0.99974,2.0,0.0,135.515
exp3,wrapperLBD,manthey_DimacsSorter_30_5.cnf,3843,12306,92.288,613482,783330,1887.0,182309610,0.00026,0.99974,2.0,0.0,135.515
exp2,glucose,manthey_DimacsSorter_30_5.cnf,3843,12306,67.2508,413941,527904,1358.0,105852595,0.00026,0.99974,2.0,0.0,135.515
exp5,wrapper-85,manthey_DimacsSorter_30_5.cnf,3843,12306,129.925,663522,840881,2020.0,208880387,0.00026,0.99974,2.0,0.0,135.515
exp1,glucose-NR,42bits_12.dimacs.cnf,538,14509,214.934,316942,380080,589.0,20420339,0.144981,0.855019,2.0,0.0,219.07
exp2,lingeling-aqw,42bits_12.dimacs.cnf,538,14509,21.6,117811,146530,,7535141,0.144981,0.855019,2.0,0.0,219.07
exp2,COMiniSatPS-4,42bits_12.dimacs.cnf,538,14509,98.767,376877,439875,758.0,29155640,0.144981,0.855019,2.0,0.0,219.07
exp2,COMiniSatPS-6,42bits_12.dimacs.cnf,538,14509,199.147,585799,658833,548.0,50521630,0.144981,0.855019,2.0,0.0,219.07
exp2,COMiniSatPS-1,42bits_12.dimacs.cnf,538,14509,84.3822,490398,560483,783.0,41982608,0.144981,0.855019,2.0,0.0,219.07
exp5,wrapper-60,42bits_12.dimacs.cnf,538,14509,117.177,407314,491095,1189.0,24781203,0.144981,0.855019,2.0,0.0,219.07
exp2,glucose,42bits_12.dimacs.cnf,538,14509,105.938,605700,690377,914.0,43288096,0.144981,0.855019,2.0,0.0,219.07
exp3,wrapperLBD,42bits_12.dimacs.cnf,538,14509,134.943,549211,651953,1102.0,37011532,0.144981,0.855019,2.0,0.0,219.07
exp2,COMiniSatPS-3,42bits_12.dimacs.cnf,538,14509,49.5945,307126,359376,561.0,23159870,0.144981,0.855019,2.0,0.0,219.07
exp2,COMiniSatPS-0,42bits_12.dimacs.cnf,538,14509,134.547,539251,611349,813.0,47194309,0.144981,0.855019,2.0,0.0,219.07
exp5,wrapper-85,42bits_12.dimacs.cnf,538,14509,88.5455,347522,412424,1744.0,27976096,0.144981,0.855019,2.0,0.0,219.07
exp2,COMiniSatPS-2,42bits_12.dimacs.cnf,538,14509,27.2309,183169,223221,449.0,12945377,0.144981,0.855019,2.0,0.0,219.07
exp5,wrapper-base,42bits_12.dimacs.cnf,538,14509,200.598,612207,723760,1210.0,41934443,0.144981,0.855019,2.0,0.0,219.07
exp2,SWDiA5BY,42bits_12.dimacs.cnf,538,14509,235.224,663191,762157,1033.0,48412909,0.144981,0.855019,2.0,0.0,219.07
exp1,glucose,42bits_12.dimacs.cnf,538,14509,108.36,605700,690377,914.0,43288096,0.144981,0.855019,2.0,0.0,219.07
exp4,wrapper-glucose,42bits_12.dimacs.cnf,538,14509,182.793,549211,651953,1102.0,37011532,0.144981,0.855019,2.0,0.0,219.07
exp5,wrapper-95,42bits_12.dimacs.cnf,538,14509,119.059,361225,417440,1274.0,30482472,0.144981,0.855019,2.0,0.0,219.07
exp3,wrapperClause,42bits_12.dimacs.cnf,538,14509,258.805,654050,744741,1592.0,53196462,0.144981,0.855019,2.0,0.0,219.07
exp2,COMiniSatPS-5,42bits_12.dimacs.cnf,538,14509,144.927,507784,576472,814.0,39656837,0.144981,0.855019,2.0,0.0,219.07
exp4,wrapper-luby,42bits_12.dimacs.cnf,538,14509,47.4268,308830,375371,762.0,19123609,0.144981,0.855019,2.0,0.0,219.07
exp2,lingeling-ayv,42bits_12.dimacs.cnf,538,14509,207.6,643063,743623,,51254027,0.144981,0.855019,2.0,0.0,219.07
exp2,COMiniSatPS-1,manthey_DimacsSorter_30_1.cnf,3606,11560,61.9936,392336,470249,491.0,163322455,0.000277,0.999723,2.0,0.0,114.103
exp3,wrapperLBD,manthey_DimacsSorter_30_1.cnf,3606,11560,67.6807,363136,469814,1223.0,108657832,0.000277,0.999723,2.0,0.0,114.103
exp2,COMiniSatPS-2,manthey_DimacsSorter_30_1.cnf,3606,11560,60.7278,374522,451620,459.0,154875810,0.000277,0.999723,2.0,0.0,114.103
exp3,wrapperClause,manthey_DimacsSorter_30_1.cnf,3606,11560,62.9064,401717,512957,1285.0,120697248,0.000277,0.999723,2.0,0.0,114.103
exp2,COMiniSatPS-4,manthey_DimacsSorter_30_1.cnf,3606,11560,26.001,112085,139645,191.0,50365380,0.000277,0.999723,2.0,0.0,114.103
exp4,wrapper-glucose,manthey_DimacsSorter_30_1.cnf,3606,11560,48.0227,363136,469814,1223.0,108657832,0.000277,0.999723,2.0,0.0,114.103
exp2,lingeling-ayv,manthey_DimacsSorter_30_1.cnf,3606,11560,74.5,440855,572936,,113333727,0.000277,0.999723,2.0,0.0,114.103
exp2,SWDiA5BY,manthey_DimacsSorter_30_1.cnf,3606,11560,37.3103,213634,271019,612.0,56077059,0.000277,0.999723,2.0,0.0,114.103
exp1,glucose,manthey_DimacsSorter_30_1.cnf,3606,11560,68.2756,376975,465587,861.0,97281739,0.000277,0.999723,2.0,0.0,114.103
exp2,COMiniSatPS-0,manthey_DimacsSorter_30_1.cnf,3606,11560,67.7807,327454,396721,395.0,135183706,0.000277,0.999723,2.0,0.0,114.103
exp4,wrapper-luby,manthey_DimacsSorter_30_1.cnf,3606,11560,67.8497,382863,473836,917.0,115927844,0.000277,0.999723,2.0,0.0,114.103
exp1,glucose-NR,manthey_DimacsSorter_30_1.cnf,3606,11560,172.95,391144,481226,1112.0,97470893,0.000277,0.999723,2.0,0.0,114.103
exp2,lingeling-aqw,manthey_DimacsSorter_30_1.cnf,3606,11560,152.6,628441,1064150,,155624548,0.000277,0.999723,2.0,0.0,114.103
exp5,wrapper-60,manthey_DimacsSorter_30_1.cnf,3606,11560,39.9949,283513,377401,829.0,81117769,0.000277,0.999723,2.0,0.0,114.103
exp5,wrapper-95,manthey_DimacsSorter_30_1.cnf,3606,11560,76.6164,419531,523773,717.0,132107182,0.000277,0.999723,2.0,0.0,114.103
exp2,COMiniSatPS-5,manthey_DimacsSorter_30_1.cnf,3606,11560,53.7938,318587,385835,507.0,134402777,0.000277,0.999723,2.0,0.0,114.103
exp5,wrapper-85,manthey_DimacsSorter_30_1.cnf,3606,11560,50.8793,374469,478135,1017.0,117565243,0.000277,0.999723,2.0,0.0,114.103
exp2,COMiniSatPS-6,manthey_DimacsSorter_30_1.cnf,3606,11560,60.8707,322161,390906,566.0,135599293,0.000277,0.999723,2.0,0.0,114.103
exp2,COMiniSatPS-3,manthey_DimacsSorter_30_1.cnf,3606,11560,66.5709,381926,461179,567.0,158027953,0.000277,0.999723,2.0,0.0,114.103
exp2,glucose,manthey_DimacsSorter_30_1.cnf,3606,11560,74.2827,376975,465587,861.0,97281739,0.000277,0.999723,2.0,0.0,114.103
exp5,wrapper-base,manthey_DimacsSorter_30_1.cnf,3606,11560,60.4608,364904,453758,975.0,111753082,0.000277,0.999723,2.0,0.0,114.103
exp2,COMiniSatPS-0,aes_32_3_keyfind_1.cnf,708,2540,29955.8,63606216,67879733,118900.0,7527975091,0.0,1.0,1.0,0.0,2709.81
exp3,wrapperClause,aes_32_3_keyfind_1.cnf,708,2540,70.7342,508804,573665,1581.0,28301186,0.0,1.0,1.0,0.0,2709.81
exp4,wrapper-luby,aes_32_3_keyfind_1.cnf,708,2540,6143.3,18092205,19332597,27034.0,1159310944,0.0,1.0,1.0,0.0,2709.81
exp2,glucose,aes_32_3_keyfind_1.cnf,708,2540,387.994,2067514,2196683,1464.0,124316686,0.0,1.0,1.0,0.0,2709.81
exp1,glucose-NR,aes_32_3_keyfind_1.cnf,708,2540,46869.9,7203479,7551480,3381.0,514050675,0.0,1.0,1.0,0.0,2709.81
exp3,wrapperLBD,aes_32_3_keyfind_1.cnf,708,2540,6627.25,19059299,20044450,9694.0,1308808783,0.0,1.0,1.0,0.0,2709.81
exp2,COMiniSatPS-3,aes_32_3_keyfind_1.cnf,708,2540,12628.0,43181777,44591552,11274.0,5194660702,0.0,1.0,1.0,0.0,2709.81
exp2,COMiniSatPS-5,aes_32_3_keyfind_1.cnf,0,0,0.0,0,0,0.0,0,0.0,1.0,1.0,0.0,2709.81
exp2,COMiniSatPS-6,aes_32_3_keyfind_1.cnf,0,0,0.0,0,0,0.0,0,0.0,1.0,1.0,0.0,2709.81
exp5,wrapper-base,aes_32_3_keyfind_1.cnf,708,2540,2121.14,7131068,7596476,6705.0,464722122,0.0,1.0,1.0,0.0,2709.81
exp2,lingeling-ayv,aes_32_3_keyfind_1.cnf,708,2664,1747.1,6987775,7641856,,441406318,0.0,1.0,1.0,0.0,2709.81
exp1,glucose,aes_32_3_keyfind_1.cnf,708,2540,398.05,2067514,2196683,1464.0,124316686,0.0,1.0,1.0,0.0,2709.81
exp2,COMiniSatPS-1,aes_32_3_keyfind_1.cnf,708,2540,17195.6,105857875,122110245,556821.0,12238858616,0.0,1.0,1.0,0.0,2709.81
exp2,lingeling-aqw,aes_32_3_keyfind_1.cnf,708,2664,905.4,5442645,5920157,,395075878,0.0,1.0,1.0,0.0,2709.81
exp5,wrapper-85,aes_32_3_keyfind_1.cnf,708,2540,338.633,2115974,2371636,6910.0,127991358,0.0,1.0,1.0,0.0,2709.81
exp2,COMiniSatPS-2,aes_32_3_keyfind_1.cnf,708,2540,2000.05,13448186,13945121,775.0,1685092220,0.0,1.0,1.0,0.0,2709.81
exp4,wrapper-glucose,aes_32_3_keyfind_1.cnf,708,2540,6228.05,19059299,20044450,9694.0,1308808783,0.0,1.0,1.0,0.0,2709.81
exp2,COMiniSatPS-4,aes_32_3_keyfind_1.cnf,0,0,0.0,0,0,0.0,0,0.0,1.0,1.0,0.0,2709.81
exp5,wrapper-60,aes_32_3_keyfind_1.cnf,708,2540,898.568,3511970,3855282,8571.0,194123632,0.0,1.0,1.0,0.0,2709.81
exp5,wrapper-95,aes_32_3_keyfind_1.cnf,708,2540,2775.01,9039844,9612879,8567.0,625440467,0.0,1.0,1.0,0.0,2709.81
exp2,SWDiA5BY,aes_32_3_keyfind_1.cnf,708,2540,5437.87,14701737,15420582,3618.0,1006506009,0.0,1.0,1.0,0.0,2709.81
exp2,lingeling-ayv,manthey_DimacsSorterHalf_30_7.cnf,3922,12464,33.2,225737,326086,,61578076,0.105813,0.894187,4.0,0.0,85.382
exp1,glucose-NR,manthey_DimacsSorterHalf_30_7.cnf,3922,12464,227.742,520221,633441,1621.0,138957695,0.105813,0.894187,4.0,0.0,85.382
exp2,COMiniSatPS-4,manthey_DimacsSorterHalf_30_7.cnf,3922,12464,110.357,467662,563866,832.0,208600970,0.105813,0.894187,4.0,0.0,85.382
exp2,COMiniSatPS-6,manthey_DimacsSorterHalf_30_7.cnf,3922,12464,74.0837,377079,462249,705.0,167495786,0.105813,0.894187,4.0,0.0,85.382
exp2,glucose,manthey_DimacsSorterHalf_30_7.cnf,3922,12464,58.1252,298815,367533,591.0,82260876,0.105813,0.894187,4.0,0.0,85.382
exp2,COMiniSatPS-1,manthey_DimacsSorterHalf_30_7.cnf,3922,12464,74.3237,426064,516048,641.0,188235186,0.105813,0.894187,4.0,0.0,85.382
exp4,wrapper-luby,manthey_DimacsSorterHalf_30_7.cnf,3922,12464,74.9146,387066,486968,929.0,124039234,0.105813,0.894187,4.0,0.0,85.382
exp2,COMiniSatPS-3,manthey_DimacsSorterHalf_30_7.cnf,3922,12464,119.647,507123,603573,750.0,224501428,0.105813,0.894187,4.0,0.0,85.382
exp2,COMiniSatPS-0,manthey_DimacsSorterHalf_30_7.cnf,3922,12464,98.699,418518,503766,542.0,184091749,0.105813,0.894187,4.0,0.0,85.382
exp2,COMiniSatPS-2,manthey_DimacsSorterHalf_30_7.cnf,3922,12464,80.7807,456014,551100,612.0,199601749,0.105813,0.894187,4.0,0.0,85.382
exp5,wrapper-60,manthey_DimacsSorterHalf_30_7.cnf,3922,12464,195.999,841310,1069684,2096.0,242777695,0.105813,0.894187,4.0,0.0,85.382
exp5,wrapper-85,manthey_DimacsSorterHalf_30_7.cnf,3922,12464,99.4109,547766,681530,1508.0,179764872,0.105813,0.894187,4.0,0.0,85.382
exp5,wrapper-base,manthey_DimacsSorterHalf_30_7.cnf,3922,12464,73.1659,501659,622115,1213.0,163453626,0.105813,0.894187,4.0,0.0,85.382
exp2,SWDiA5BY,manthey_DimacsSorterHalf_30_7.cnf,3922,12464,89.3554,464298,565914,1181.0,126265136,0.105813,0.894187,4.0,0.0,85.382
exp2,lingeling-aqw,manthey_DimacsSorterHalf_30_7.cnf,3922,12464,140.4,711805,1226697,,182752558,0.105813,0.894187,4.0,0.0,85.382
exp1,glucose,manthey_DimacsSorterHalf_30_7.cnf,3922,12464,57.0743,298815,367533,591.0,82260876,0.105813,0.894187,4.0,0.0,85.382
exp2,COMiniSatPS-5,manthey_DimacsSorterHalf_30_7.cnf,3922,12464,47.2878,263767,326992,589.0,115784191,0.105813,0.894187,4.0,0.0,85.382
exp4,wrapper-glucose,manthey_DimacsSorterHalf_30_7.cnf,3922,12464,79.4579,505104,639125,1491.0,162725431,0.105813,0.894187,4.0,0.0,85.382
exp5,wrapper-95,manthey_DimacsSorterHalf_30_7.cnf,3922,12464,83.0244,476116,594275,1043.0,157969060,0.105813,0.894187,4.0,0.0,85.382
exp3,wrapperClause,manthey_DimacsSorterHalf_30_7.cnf,3922,12464,104.619,528529,677752,2228.0,171424795,0.105813,0.894187,4.0,0.0,85.382
exp3,wrapperLBD,manthey_DimacsSorterHalf_30_7.cnf,3922,12464,101.548,505104,639125,1491.0,162725431,0.105813,0.894187,4.0,0.0,85.382
exp2,COMiniSatPS-4,manthey_DimacsSorter_35_7.cnf,6838,23203,466.986,1722546,2098998,2397.0,1160657449,0.000146,0.999854,2.0,0.0,904.831
exp2,SWDiA5BY,manthey_DimacsSorter_35_7.cnf,6838,23203,583.956,2117515,2605865,3695.0,883605354,0.000146,0.999854,2.0,0.0,904.831
exp2,lingeling-ayv,manthey_DimacsSorter_35_7.cnf,6838,23203,650.0,2281894,2996477,,914576685,0.000146,0.999854,2.0,0.0,904.831
exp2,COMiniSatPS-3,manthey_DimacsSorter_35_7.cnf,6838,23203,757.152,2402159,2878117,2737.0,1628242401,0.000146,0.999854,2.0,0.0,904.831
exp2,COMiniSatPS-0,manthey_DimacsSorter_35_7.cnf,6838,23203,387.435,1172551,1446772,2419.0,795464395,0.000146,0.999854,2.0,0.0,904.831
exp2,COMiniSatPS-5,manthey_DimacsSorter_35_7.cnf,6838,23203,731.377,2077377,2513130,3133.0,1395770863,0.000146,0.999854,2.0,0.0,904.831
exp1,glucose,manthey_DimacsSorter_35_7.cnf,6838,23203,625.622,1865475,2328425,4070.0,765744804,0.000146,0.999854,2.0,0.0,904.831
exp3,wrapperClause,manthey_DimacsSorter_35_7.cnf,6838,23203,296.29,1417001,1873629,4190.0,725926735,0.000146,0.999854,2.0,0.0,904.831
exp1,glucose-NR,manthey_DimacsSorter_35_7.cnf,6838,23203,2293.3,1644006,2061367,4918.0,681060373,0.000146,0.999854,2.0,0.0,904.831
exp2,COMiniSatPS-1,manthey_DimacsSorter_35_7.cnf,6838,23203,568.862,1809702,2213409,3008.0,1213103461,0.000146,0.999854,2.0,0.0,904.831
exp2,COMiniSatPS-6,manthey_DimacsSorter_35_7.cnf,6838,23203,677.92,1839859,2239813,3117.0,1247958420,0.000146,0.999854,2.0,0.0,904.831
exp4,wrapper-luby,manthey_DimacsSorter_35_7.cnf,6838,23203,571.245,2063443,2599751,4090.0,998693337,0.000146,0.999854,2.0,0.0,904.831
exp5,wrapper-60,manthey_DimacsSorter_35_7.cnf,6838,23203,293.859,1309101,1773442,3501.0,598135021,0.000146,0.999854,2.0,0.0,904.831
exp5,wrapper-base,manthey_DimacsSorter_35_7.cnf,6838,23203,451.551,1711431,2185021,3857.0,837961232,0.000146,0.999854,2.0,0.0,904.831
exp2,lingeling-aqw,manthey_DimacsSorter_35_7.cnf,6838,23203,392.2,1321917,2666608,,542758107,0.000146,0.999854,2.0,0.0,904.831
exp2,COMiniSatPS-2,manthey_DimacsSorter_35_7.cnf,6838,23203,433.019,1316063,1626488,2232.0,901566761,0.000146,0.999854,2.0,0.0,904.831
exp4,wrapper-glucose,manthey_DimacsSorter_35_7.cnf,6838,23203,735.802,2539574,3220310,6535.0,1247092415,0.000146,0.999854,2.0,0.0,904.831
exp5,wrapper-95,manthey_DimacsSorter_35_7.cnf,6838,23203,394.632,1832988,2324519,3809.0,925500394,0.000146,0.999854,2.0,0.0,904.831
exp3,wrapperLBD,manthey_DimacsSorter_35_7.cnf,6838,23203,524.249,2539574,3220310,6535.0,1247092415,0.000146,0.999854,2.0,0.0,904.831
exp2,glucose,manthey_DimacsSorter_35_7.cnf,6838,23203,604.216,1865475,2328425,4070.0,765744804,0.000146,0.999854,2.0,0.0,904.831
exp5,wrapper-85,manthey_DimacsSorter_35_7.cnf,6838,23203,507.537,2579126,3218947,5227.0,1283838169,0.000146,0.999854,2.0,0.0,904.831
exp2,lingeling-aqw,manthey_DimacsSorter_28_7.cnf,3507,11386,145.8,737785,1257989,,178641797,0.000285,0.999715,2.0,0.0,29.7605
exp3,wrapperLBD,manthey_DimacsSorter_28_7.cnf,3507,11386,50.4693,279471,360357,1258.0,90428989,0.000285,0.999715,2.0,0.0,29.7605
exp1,glucose-NR,manthey_DimacsSorter_28_7.cnf,3507,11386,74.2557,212180,266653,804.0,57628997,0.000285,0.999715,2.0,0.0,29.7605
exp4,wrapper-glucose,manthey_DimacsSorter_28_7.cnf,3507,11386,53.2889,279471,360357,1258.0,90428989,0.000285,0.999715,2.0,0.0,29.7605
exp4,wrapper-luby,manthey_DimacsSorter_28_7.cnf,3507,11386,42.2626,269814,329914,638.0,88442031,0.000285,0.999715,2.0,0.0,29.7605
exp1,glucose,manthey_DimacsSorter_28_7.cnf,3507,11386,56.2444,340189,425291,1208.0,91174327,0.000285,0.999715,2.0,0.0,29.7605
exp2,SWDiA5BY,manthey_DimacsSorter_28_7.cnf,3507,11386,72.6869,517279,630263,1215.0,139957720,0.000285,0.999715,2.0,0.0,29.7605
exp5,wrapper-60,manthey_DimacsSorter_28_7.cnf,3507,11386,6.77897,41877,56325,101.0,14775994,0.000285,0.999715,2.0,0.0,29.7605
exp2,COMiniSatPS-3,manthey_DimacsSorter_28_7.cnf,3507,11386,49.3785,295749,357230,683.0,132998027,0.000285,0.999715,2.0,0.0,29.7605
exp2,COMiniSatPS-1,manthey_DimacsSorter_28_7.cnf,3507,11386,77.0793,315990,377099,628.0,140741140,0.000285,0.999715,2.0,0.0,29.7605
exp2,glucose,manthey_DimacsSorter_28_7.cnf,3507,11386,70.6333,340189,425291,1208.0,91174327,0.000285,0.999715,2.0,0.0,29.7605
exp2,COMiniSatPS-2,manthey_DimacsSorter_28_7.cnf,3507,11386,78.8,328046,391718,665.0,144864784,0.000285,0.999715,2.0,0.0,29.7605
exp2,COMiniSatPS-0,manthey_DimacsSorter_28_7.cnf,3507,11386,63.7003,364611,432342,679.0,161337249,0.000285,0.999715,2.0,0.0,29.7605
exp2,lingeling-ayv,manthey_DimacsSorter_28_7.cnf,3507,11386,20.4,140708,178249,,40056086,0.000285,0.999715,2.0,0.0,29.7605
exp2,COMiniSatPS-6,manthey_DimacsSorter_28_7.cnf,3507,11386,66.3819,345634,412859,690.0,152990005,0.000285,0.999715,2.0,0.0,29.7605
exp5,wrapper-95,manthey_DimacsSorter_28_7.cnf,3507,11386,39.8489,278925,347830,847.0,95979910,0.000285,0.999715,2.0,0.0,29.7605
